feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,class,class_id
0.66123331128237,1.0,0.4020846526576248,0.7618490905901036,0.3006385548111827,0.3222315673702202,0.5565383416120331,0.4684143693493082,CYT_A,0
0.6513524698969098,0.7573754417212334,0.5214513159189487,0.6075535908507192,0.2963914074963484,0.2858673228921697,0.1003428555537049,0.4491082048118338,CYT_A,0
0.573348940707516,0.7422738464648235,0.6056753773573487,0.4042547395319856,0.5524729825631396,0.3733299795689429,0.3535169738878492,0.4524426034588053,CYT_A,0
0.0,1.0,0.5724771837082452,0.1325948547283346,0.1718877495032278,0.8641416758348051,0.5270291636874834,0.7058367737667124,CYT_A,0
0.4213562096535759,0.5636413510583691,0.8584129884358134,0.3929721829680478,1.0,0.256137772895991,0.0,0.5104348636308986,CYT_A,0
0.1733575390543659,0.393515062648888,0.3854944433069235,0.2860038168422627,0.998496324802452,0.0,0.6429511392857358,0.1744386065364356,CYT_A,0
0.5704358041851415,0.8951461405053239,0.4979439998138647,0.5668651995668079,0.1752287526732656,0.1997780216102749,0.3519248133550856,0.395277795241448,CYT_A,0
0.5569139343674777,0.6598771718060189,0.5792843752017577,0.5149384129725042,0.2917506399168181,0.2538228491392996,0.3040795948358979,0.4242669853758876,CYT_A,0
0.3143683958696198,0.789962162620316,0.5990640098773399,0.6778834456984586,0.5123861975872139,0.3923060448330934,0.3818533555612354,0.415425212252796,CYT_A,0
0.8051603912114266,0.6022671535667695,0.4571885059289129,0.7512031093852201,0.0799263427245005,0.2945890191987237,0.4359740676406782,0.4184734202279982,CYT_A,0
0.606731559008003,0.504336841454627,0.2171898708258985,1.0,0.1706000533065639,0.0566292148509578,1.0,1.0,CYT_A,0
0.5313926466454413,0.6009753668275104,0.5103168924167529,0.6257012424279422,0.1448887798427695,0.2000177665336964,0.3429684935364725,0.6366468392193312,CYT_A,0
0.5923618442299887,0.6872852448338658,0.910345561462017,0.6155972331854209,0.2631392974050365,0.4271966883919352,0.2738776186078437,0.5775080442628323,CYT_A,0
0.6116603789593996,0.7474153449185348,0.5700399497181624,0.471194430265404,0.4918268685440883,0.2796379309188934,0.1573741480128288,0.4646532259157707,CYT_A,0
0.5412452106370527,0.7363805944575308,0.6309331740993496,0.6306940092710682,0.4437401100182415,0.2760165204767378,0.3262527037640898,0.5483808002257878,CYT_A,0
0.1275984068329381,1.0,0.0828884711453222,0.188964642535382,0.276976865961851,0.0,0.0,0.5017085304781149,CYT_A,0
0.845697559364139,0.8462305087480675,0.3636839392758354,0.7640974938235375,0.4335081792886291,0.3428686806494526,0.3838107486599689,0.4611631139751807,CYT_A,0
0.7868147089236847,0.674552895393995,0.5758412875532425,0.4653964453052993,0.1053523753286572,0.5721518629840898,0.237816286020039,0.4679561857753379,CYT_A,0
0.4345889651049203,0.7345012268230315,0.5610590362589444,0.4723307638170591,0.3845381347241779,0.2400020847078954,0.4838505610494681,0.5061893449663246,CYT_A,0
0.6005206348829651,0.7883323555392053,0.5769970474939838,0.7047888767781565,0.4007776087432838,0.3855644319626461,0.231045312977789,0.402687572204611,CYT_A,0
0.4231938065035131,0.0,0.4801667655006995,1.0,0.9736619337658492,0.0028428873838503,0.7390315431131261,0.6150812003130208,CYT_A,0
0.2832796235498169,0.6807301259648981,0.6111460731972276,0.5100146945048689,0.3085737342158163,0.3793672913614221,0.3352152405490408,0.5589783360928817,CYT_A,0
0.2998120610226584,1.0,0.0843125902224719,0.9100194267086056,1.0,0.8280051986631306,0.2303255341958977,0.7258906102643945,CYT_A,0
0.8563116850717849,0.848017194246224,0.4182349318007757,0.6209778393461998,0.1257807731395602,0.44840339480767,0.5385262578810456,0.4022194124441987,CYT_A,0
0.9741549690325564,0.9896318128456956,0.9991754124782803,0.8905264830648064,0.639650819137078,1.0,0.6995437632777561,0.2385995161369412,CYT_A,0
1.0,0.57997671231447,0.9235086937027556,0.7900363139762739,0.8568476646029737,0.8912286136110094,0.8012766725549804,0.3328812610571077,CYT_A,0
0.5163831062952356,0.8937674809170638,0.7025879705122466,0.4576039437019461,0.2813798617101321,0.4327103011112037,0.2908904986981752,0.5373788532816349,CYT_A,0
0.3293379300096576,0.0,0.9552015391181198,1.0,0.287667478203247,0.0,0.4905431561567226,0.9321661149424992,CYT_A,0
0.6684821823242543,0.625144372438629,0.5071462873298345,0.4890587540640633,0.346186513023327,0.3296682613570234,0.3354683357752829,0.3482492241083371,CYT_A,0
0.6874878965716993,0.6645651702483927,0.7749242401693035,0.6418613034748908,0.501605169129527,0.2520604917202889,0.1642439555626938,0.4136012926009198,CYT_A,0
1.0,0.3175118638376427,0.0,0.7328515796555052,0.198747687525853,0.9387307665032204,0.6834790069924235,0.9486331032375814,CYT_A,0
0.5415636018053579,0.5710909444387094,0.6596387679763294,0.5049938459772573,0.3676940850080368,0.1820794288798089,0.4059021777025833,0.4343621774311131,CYT_A,0
0.6896609708188441,0.7617946075916444,0.5928292018533223,0.5144083270424451,0.2796668463615794,0.3463210884346855,0.378919550854042,0.4869995187765199,CYT_A,0
0.4948744838937352,0.7480142272639048,0.2925363203300458,0.64892300127185,0.3676744115480099,0.3724060059416546,0.3462393119047025,0.3012813386277607,CYT_A,0
0.5760914923106503,0.7455334225510948,0.5177841597550349,0.5950153545415291,0.3253462549725044,0.3486365944337554,0.3696528696215844,0.3154486948111311,CYT_A,0
0.7833136877683462,0.8037459182659951,0.3821457953047847,0.4972344187587389,0.2955123372957756,0.4319479511136913,0.3761300858140454,0.5370378388859468,CYT_A,0
0.474023625238719,0.7956625922352925,0.4116889613280018,0.5471701101461814,0.4624276459402249,0.4564290590582751,0.1587237023005571,0.289380807790892,CYT_A,0
0.600485139274122,0.6951747976641811,0.7370514341880476,0.5714022658878929,0.3081321916722035,0.2973585584666736,0.5556626120338694,0.831737172932042,CYT_A,0
0.6090752659803108,0.7743685157814045,0.5851246139721135,0.6231858907224496,0.2738827491823168,0.2326917355847724,0.2872036799507885,0.5541312159213925,CYT_A,0
0.624877830821197,0.5316354048446865,0.5819800561750562,0.5972289541126615,0.5110584353612608,0.3122902889371944,0.2179959778364985,0.2125078291548281,CYT_A,0
0.5372273318026313,0.7584410465402571,0.6497210116320786,0.5951541322162611,0.3614417296565833,0.2206542055085529,0.4762303195189817,0.6354040853525593,CYT_A,0
0.3905250061989145,0.9002484959885316,0.5676651714932398,0.7117965124124354,0.2248112990335384,0.4573006103581695,0.2592392645858231,0.5476820918394067,CYT_A,0
0.5466683024985755,0.9187469347996248,0.0,0.7906586612115988,0.4073603536836341,0.4352238947764428,0.8489920452379168,0.1076598353576633,CYT_A,0
0.6822798800026978,0.6764126174393139,0.5622274593080154,0.6693072893723063,0.3910609819285841,0.2827542613380746,0.3840761939087704,0.4497001855265096,CYT_A,0
0.5359427107078615,0.8917912436207379,0.3491027344497273,0.5666599621246172,0.3761559849934871,0.2022642727703582,0.3097963606582725,0.522872908138531,CYT_A,0
0.6215399609953451,0.8353104561493442,0.6153459086676861,0.5633692666024839,0.3544366160982817,0.3602980502859771,0.4237521002875292,0.3523914460886508,CYT_A,0
0.6481547837469999,0.6867820862080217,0.3551316689437419,0.6587369936125771,0.2215286093109409,0.4507513962408594,0.4460194853123008,0.2877174711587392,CYT_A,0
0.9388399052389892,0.9016330706331568,0.0638959202022358,0.3782585064743373,0.2674313630421663,0.4813614771130888,1.0,0.7388517856494307,CYT_A,0
0.6976049033385432,0.7926473878092496,0.5360313395875707,0.4694443091594977,0.4767597181951796,0.1586744002231853,0.390635486445513,0.4752551000650744,CYT_A,0
0.4243278806404283,0.5705623418873654,0.5084169688187901,0.3838589282375257,0.1553113685995271,0.3188592992770264,0.4516778131210421,0.4421435342456281,CYT_A,0
0.6672311413805182,0.654867849406223,0.4204777851291931,0.7284357041498972,0.3254397892175347,0.2286017465990229,0.1621760691552169,0.5639970711748147,CYT_A,0
0.2645050898648486,0.1448986133661,0.0,0.3003154234639268,0.9991787463354403,0.0943294132616681,0.2130021918472883,0.271616799078002,CYT_A,0
0.659702365390985,0.7820136025212616,0.5571208113583206,0.6731474750397047,0.3700570785124643,0.2262193890795239,0.3989747242996282,0.5984372009412414,CYT_A,0
0.8594917639980386,0.874224717598298,0.7846037425350617,0.5040202163387371,0.452123615383374,0.4595567638702025,0.3615593823579469,0.3721240317352149,CYT_A,0
0.8683259954314717,0.6694148490736958,0.3791662346847733,0.7223232636986461,0.4197246439840562,0.3802451544959281,0.3690003709610754,0.3826049830867671,CYT_A,0
0.6347144868575402,1.0,0.6560839092503099,0.8322315082458093,0.2281716622401153,0.3198583236805414,0.3407997038940125,0.2954886512680407,CYT_A,0
0.5795601289175513,0.7153329219514218,0.6182343122565337,0.8431244129170037,0.3383531107531156,0.5095378513099186,0.2927508135036637,0.5497292498789628,CYT_A,0
0.8588048485764896,0.8624926237074602,0.5307806211588021,0.5158946826162473,0.3981931588878093,0.3595492128274845,0.4086408204652794,0.545345198841532,CYT_A,0
0.1979835894495579,0.3354967203309283,0.7958904332331344,0.0,0.3466403739842246,0.0649202881969351,0.557104344826606,0.0,CYT_A,0
0.0,0.5513516251001316,0.4449519310694172,0.0030344279029228,0.0,0.564954504049691,0.0,0.5942321252412441,CYT_A,0
0.8246227747563402,0.8447953083813705,0.9965402721123012,0.9576046181736484,0.3828473350377043,1.0,0.2924623928563757,0.4947812266658926,CYT_A,0
0.8752775627958908,0.0,0.3098608865226829,0.7187089930641832,0.1952997359238746,0.4081458117174676,0.0,0.6119291619152283,CYT_A,0
0.3113262774199327,0.0,0.7597573781680654,0.5244272344530237,1.0,0.4060983416692679,0.0214123956048258,0.662698537539429,CYT_A,0
0.9272143711812766,0.7085172673746035,0.7073475857760204,0.5777653015731709,0.1470345844337505,0.3622485955267741,0.4152874053512485,0.3526075467106362,CYT_A,0
0.5521474052369916,0.7505236021653291,0.5847566791716694,0.2467430355228655,0.4671942158832327,0.2836994591908572,0.2641554290770482,0.4044363200797028,CYT_A,0
0.010361547077779,0.7148684987686807,0.4694218020554783,0.0,0.7335832610226583,0.5179129427078819,0.8047054282081352,0.7048036512340761,CYT_A,0
0.6591941213169812,0.7534520549938006,0.5927102894724051,0.7274414760515021,0.312198971379333,0.3355762754549456,0.4076355001407037,0.4953354873907001,CYT_A,0
0.6527750726934414,0.8996394284586938,0.5432135510782784,0.6072892163564114,0.4272159379117345,0.2838958874772175,0.3384794360196685,0.52848057096671,CYT_A,0
0.4530240455116107,0.7977438783046648,0.4161220172015974,0.7987363702011377,0.1776735749776796,0.4521459356764944,0.4199517994756911,0.4411588919360188,CYT_A,0
0.6140691629719278,0.8684235878094565,0.5148836123442118,0.4507602347637041,0.4108961768995098,0.1801491745280402,0.274128587536675,0.8279964699257194,CYT_A,0
0.5034332532791297,0.8780882973288098,0.478601470045492,0.6454028648961987,0.32668750161059,0.3567179621660353,0.4071295425038542,0.6116828303037631,CYT_A,0
0.4992340551583507,0.6727817311590276,0.5384297439683524,0.4153680963720945,0.3695792194046348,0.3824670371684277,0.269810050452055,0.8118566206570632,CYT_A,0
0.5729632360793108,0.8587300731178691,0.5065258337022668,0.706880313216521,0.1600661581723238,0.1567293633904337,0.3467614637027142,0.3985559259665316,CYT_A,0
0.5766044274352811,0.636976999945511,0.7101753555321028,0.6982364152152483,0.4326095262716126,0.3887675991301189,0.3693364895548933,0.5980808106621318,CYT_A,0
0.5089628340731767,0.7536624071726232,0.5359081802037098,0.4566814935120606,0.5762950211524374,0.2635019431944254,0.3706233246391163,0.6504303513289165,CYT_A,0
0.7451486926908222,0.6823119672377445,0.5093816751123541,0.4903431043420239,0.2112947394338152,0.3563141968935001,0.4193215608793994,0.5288417861014212,CYT_A,0
0.6009559985746497,0.5515992693902605,0.6214547990110739,0.7533174293627395,0.3262404575047678,0.3214852025897261,0.450886387265207,0.825657979365873,CYT_A,0
0.6304482672369648,0.6940625477534371,0.4934828583082469,0.6347967210115534,0.1617001309575362,0.3599300417204816,0.3879063405717567,0.6106841923856536,CYT_A,0
0.7036572303047764,0.8103426287768871,0.2594519734896291,0.7733035480015505,0.3244238637321887,0.3067740105954946,0.1384870961308747,0.4222112617727103,CYT_A,0
0.493630770129704,0.0256674827412992,0.2818596077785269,0.8118728380197416,0.9751406056798184,0.9133232564076996,0.0,1.0,CYT_A,0
0.5864172145358021,0.7874089379552638,0.4457703603264142,0.5450082945702652,0.2964611698703299,0.2850839341515414,0.5811354851671633,0.6034912124669128,CYT_A,0
0.6833529704653052,0.2614668064007166,0.1079115373746181,0.0,0.2544825499600215,1.0,0.4105578033071619,1.0,CYT_A,0
0.0,0.16005231770685,1.0,0.9726445159104816,0.0,0.2818052231138938,0.6065938312734143,0.342535069148299,CYT_A,0
0.528136094843764,0.3980845705977461,0.6688803964822491,0.3806932891522812,0.2773305380661593,0.4451287915828446,0.1088579972134549,0.6956759703897101,CYT_B,1
0.4923124949690795,0.4616792840218695,0.5847740308571218,0.3209255324892861,0.5083641194466578,0.4262272395017081,0.0208898654889031,0.7855812499796384,CYT_B,1
0.5367562386668163,0.7597208030624838,0.8170308622244075,0.3371954420306704,1.0,0.8142090066754112,0.2341256409185793,0.0,CYT_B,1
0.3546617405629631,0.4376060510139491,0.638563078207134,0.3831184082044784,0.376509907881524,0.5761710871178737,0.0,0.563837242011062,CYT_B,1
0.3129185712219413,0.4650577872937835,0.7104809383218735,0.1403091725444953,0.3560904038941999,0.6611986559475265,0.1881608693760127,0.6149831843688387,CYT_B,1
0.5255647832183095,0.6273223646643673,0.895433548264172,0.4097541434558497,0.3947409129951622,0.3761853988932319,0.0160310212324246,0.6509013232247416,CYT_B,1
0.5815862879212894,0.5672981329851071,0.69952637247963,0.4903751899669886,0.1610581230461301,0.5731821309332008,0.1836943500800465,0.7511158641027733,CYT_B,1
0.3691327242527853,0.5686642745732648,0.7345711343358012,0.6502241244091919,0.4963444416720794,0.5067111848197196,0.0514040704302236,0.608594457618435,CYT_B,1
0.7306785444849198,1.0,0.0,0.2606973590769011,0.0,0.6906103562406164,0.2082803094244131,0.7191893476094225,CYT_B,1
0.4047650874296339,0.5379397130377459,0.3593555664350294,0.3563394047180827,0.3747879572469046,0.5532954717080998,0.2041164767329932,0.8522695288432227,CYT_B,1
1.0,0.2810474009559616,0.0102551493781637,0.9169438921695092,0.6860959915834789,0.6896173157844708,0.5723306138091213,0.6893108081610592,CYT_B,1
0.7506920585755004,1.0,0.1057351365061056,0.1981448810968177,0.8329614298586506,0.7210876086977921,0.8059561278280402,0.989745674907922,CYT_B,1
0.3722267199683474,0.4504432609315311,0.6649932123864605,0.4284456985884843,0.3641869279494196,0.3574627258324245,0.0535643758827247,0.6548077485947933,CYT_B,1
0.5172911448847012,0.6683919364186037,0.698105281539267,0.5354488625719132,0.4540689158816079,0.4899361251649128,0.0257539394863327,0.6963650238429854,CYT_B,1
0.4335873212079383,0.7243934105944234,0.6867766085243914,0.2765891742777887,0.4241275922551697,0.5481042616474147,0.1006979667787892,0.5013137984634289,CYT_B,1
0.0,0.5379497384997813,1.0,0.5909817821036992,0.0,0.2845463498049209,0.3303907505864301,0.2421568300980103,CYT_B,1
0.5559316793065849,0.4958136157893399,0.5647780732778223,0.4093460551996059,0.3100759581779897,0.4230300406403524,0.3308696463557869,0.692152727674323,CYT_B,1
0.4015666662848323,0.6112241387971168,0.7735785779786309,0.4901420376216125,0.3645137988871418,0.5526344898659079,0.0,0.5296646003216234,CYT_B,1
0.609891435005298,0.6839632948230907,0.6185698453701755,0.3106809239395863,0.1926135564729362,0.4027631518135495,0.6827568223016112,0.0,CYT_B,1
0.2824278282914492,0.5726299358538663,0.5589248364061985,0.3686575481184069,0.3961153376333991,0.5776264490453733,0.1813932533850701,0.8327347435272283,CYT_B,1
0.2943945999513633,0.7664094776005421,0.3370099419244219,0.4807089881865515,0.565350074486124,0.4279023733820585,0.2780657062873582,0.7311917268647867,CYT_B,1
0.4412199282204676,0.5952807948315736,0.8825931993836906,0.4199993903979522,0.5684189559667282,0.2993098373491698,0.1271561819787948,0.5887230409156465,CYT_B,1
0.0,0.9603420263469042,0.0648478239320303,0.5009727741403103,0.919717931236758,0.607520218856873,0.0,0.7429933869522204,CYT_B,1
0.5528201281402897,0.6347270895680825,0.6102314046197685,0.4628751440384643,0.4742648194128909,0.2701907799094051,0.1699098936682865,0.7830623525068798,CYT_B,1
0.3450638661833027,0.0,0.2376015338671845,0.461172373673607,0.1943256520222497,1.0,0.4078030130966253,0.2124868982308283,CYT_B,1
0.3309719590303007,0.5554041250722319,0.6186382833556343,0.303312823742991,0.4949480928173049,0.4995131222305284,0.3279713466205833,0.5601800830266741,CYT_B,1
0.1906426778033448,0.353146592660859,0.3942312182758103,0.9165993889009444,0.658838215766162,0.0406094903028907,1.0,0.1995680975302801,CYT_B,1
